"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2017,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","26","Non-standardised","0.5","0.3","0.7",NA
2017,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","26","Age-gender-standardised","0.5","0.3","0.7",NA
2018,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","13","Non-standardised","0.2","0.1","0.4",NA
2018,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","13","Age-gender-standardised","0.2","0.1","0.4",NA
2019,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","19","Non-standardised","0.3","0.2","0.5",NA
2019,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","19","Age-gender-standardised","0.3","0.2","0.5",NA
2020,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","18","Non-standardised","0.3","0.2","0.5",NA
2020,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","18","Age-gender-standardised","0.3","0.2","0.5",NA
2021,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","13","Non-standardised","0.2","0.1","0.4",NA
2021,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","13","Age-gender-standardised","0.2","0.1","0.4",NA
2022,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","21","Non-standardised","0.4","0.2","0.6",NA
2022,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-benign endocrine","21","Age-gender-standardised","0.4","0.2","0.6",NA
2013,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","572","Non-standardised","10.6","9.8","11.6",NA
2013,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","572","Age-gender-standardised","10.2","9.3","11",NA
2014,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","557","Non-standardised","10.3","9.4","11.2",NA
2014,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","557","Age-gender-standardised","9.9","9.1","10.7",NA
2015,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","580","Non-standardised","10.6","9.8","11.5",NA
2015,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","580","Age-gender-standardised","10.2","9.4","11.1",NA
2016,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","635","Non-standardised","11.5","10.6","12.4",NA
2016,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","635","Age-gender-standardised","11","10.1","11.9",NA
2017,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","667","Non-standardised","12","11.1","12.9",NA
2017,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","667","Age-gender-standardised","11.4","10.6","12.3",NA
2018,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","684","Non-standardised","12.2","11.3","13.1",NA
2018,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","684","Age-gender-standardised","11.5","10.7","12.4",NA
2019,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","689","Non-standardised","12.2","11.3","13.2",NA
2019,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","689","Age-gender-standardised","11.4","10.5","12.3",NA
2020,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","558","Non-standardised","9.9","9.1","10.7",NA
2020,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","558","Age-gender-standardised","9.2","8.5","10",NA
2021,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","660","Non-standardised","11.6","10.7","12.5",NA
2021,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","660","Age-gender-standardised","10.7","9.9","11.6",NA
2022,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","681","Non-standardised","11.8","10.9","12.7",NA
2022,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","Non-malignant brain","681","Age-gender-standardised","10.9","10.1","11.8",NA
2013,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1209","Non-standardised","22.5","21.2","23.8",NA
2013,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1209","Age-gender-standardised","22","20.8","23.3",NA
2014,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1168","Non-standardised","21.5","20.3","22.8",NA
2014,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1168","Age-gender-standardised","21.1","19.9","22.3",NA
2015,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1238","Non-standardised","22.6","21.4","23.9",NA
2015,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1238","Age-gender-standardised","22.1","20.9","23.4",NA
2016,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1333","Non-standardised","24.1","22.8","25.4",NA
2016,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1333","Age-gender-standardised","23.4","22.2","24.7",NA
2017,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1405","Non-standardised","25.2","23.9","26.6",NA
2017,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1405","Age-gender-standardised","24.3","23","25.6",NA
2018,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1373","Non-standardised","24.5","23.2","25.8",NA
2018,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1373","Age-gender-standardised","23.4","22.2","24.7",NA
2019,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1390","Non-standardised","24.6","23.4","26",NA
2019,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1390","Age-gender-standardised","23.4","22.2","24.7",NA
2020,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1237","Non-standardised","21.8","20.6","23.1",NA
2020,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1237","Age-gender-standardised","20.7","19.6","21.9",NA
2021,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1371","Non-standardised","24","22.7","25.3",NA
2021,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1371","Age-gender-standardised","22.4","21.3","23.7",NA
2022,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1413","Non-standardised","24.5","23.2","25.8",NA
2022,"Persons","All ages","Government Office Region","E12000009","South West","All quintiles","All stages","Brain","All Brain","1413","Age-gender-standardised","22.9","21.7","24.1",NA
2013,"Persons","All ages","Government Office Region","E12000005","West Midlands","All quintiles","All stages","Brain","Benign endocrine","82","Non-standardised","1.4","1.1","1.8",NA
2013,"Persons","All ages","Government Office Region","E12000005","West Midlands","All quintiles","All stages","Brain","Benign endocrine","82","Age-gender-standardised","1.6","1.3","2",NA
2014,"Persons","All ages","Government Office Region","E12000005","West Midlands","All quintiles","All stages","Brain","Benign endocrine","85","Non-standardised","1.5","1.2","1.8",NA
2014,"Persons","All ages","Government Office Region","E12000005","West Midlands","All quintiles","All stages","Brain","Benign endocrine","85","Age-gender-standardised","1.6","1.3","2",NA
2015,"Persons","All ages","Government Office Region","E12000005","West Midlands","All quintiles","All stages","Brain","Benign endocrine","93","Non-standardised","1.6","1.3","2",NA
